Movie_ID,Names,Characters_Position,Rank,Primary_Role
43014,H.B. Warner,H. B. Warner,62,Actor
43014,Ray Evans,Ray Evans,62,Music Department
43014,Jay Livingston,Jay Livingston,62,Music Department
43014,Fred Aldrich,Cop Who Drags Joe's Body from Pool,62,Actor
43014,Joel Allen,Prop Man #2,62,Actor
43014,Gertrude Astor,Courtier,62,Actress
43014,Anne Bauchens,Editor,62,Editor
43014,Edward Biby,Restaurant Patron,62,Actor
43014,Danny Borzage,Accordionist,62,Actor
43014,Paul Bradley,Man at Paramount Gate,62,Actor
43014,Ralph Brooks,Party Guest,62,Actor
43014,Ken Christy,Homicide Captain,62,Actor
43014,Ruth Clifford,Sheldrake's Secretary,62,Actress
43014,John Cortay,Mac - Young Gate Guard at Paramount Studios,62,Actor
43014,Archie R. Dalzell,Camera Operator,62,Cinematographer
43014,Doris Dawson,Actress,62,Actress
43014,Eddie Dew,Assistant Coroner,62,Actor
43014,Peter Drynan,Tailor,62,Actor
43014,Julia Faye,Hisham,62,Actress
43014,Al Ferguson,Phone Standby,62,Actor
43014,Bess Flowers,Undetermined Role,62,Actress
43014,Gerry Ganzer,Connie - Betty's Roommate,62,Actress
43014,Rudy Germane,Detective,62,Actor
43014,Kenneth Gibson,Salesman at Men's Shop,62,Actor
43014,James Gonzalez,Actor,62,Actor
43014,Joe Gray,Undetermined Role,62,Actor
43014,Sanford E. Greenwald,Newsreel Cameraman,62,Actor
43014,Creighton Hale,Creighton Hale,62,Actor
43014,Chuck Hamilton,Grip on DeMille Set,62,Actor
43014,James Hawley,Camera Assistant,62,Camera and Electrical Department
43014,Len Hendry,Police Sergeant,62,Actor
43014,E. Mason Hopper,Doctor,62,Director
43014,Stan Johnson,First Assistant Director,62,Actor
43014,Tiny Jones,Little Woman Outside Paramount Gate,62,Actress
43014,Howard Joslin,Police Lieutenant,62,Production Manager
43014,Arthur Lane,Camera Operator,62,Actor
43014,Perc Launders,Violinist at Norma's New Year's Eve Party,62,Actor
43014,Alan Marston,Reporter,62,Actor
43014,William Meader,Party Guest,62,Actor
43014,Gertrude Messinger,Hairdresser,62,Actress
43014,Harold Miller,Man on Golf Course,62,Actor
43014,John 'Skins' Miller,Hog-eye - Electrician,62,Actor
43014,Lee Miller,Dancing Party Guest,62,Actor
43014,Ralph Montgomery,Prop Man #1,62,Actor
43014,Bert Moorhouse,Gordon Cole,62,Actor
43014,Jay Morley,Fat Man,62,Actor
43014,Bernice Mosk,Berenice,62,Additional Crew
43014,Howard Negley,Police Captain,62,Actor
43014,Ottola Nesmith,Undetermined Role,62,Actress
43014,Eva Novak,Courtier,62,Actress
43014,Frank O'Connor,Courtier,62,Actor
43014,Robert Emmett O'Connor,Jonesy - Older Paramount Gate Guard,62,Actor
43014,Jack Perrin,Detective,62,Actor
43014,Virginia L. Randolph,Courtier,62,Actress
43014,Bill Sheehan,Second Assistant Director,62,Actor
43014,Sidney Skolsky,Sidney Skolsky,62,Actor
43014,Emmett Smith,Black Man,62,Actor
43014,Roy Thompson,Rudy - Shoeshine Boy,62,Actor
43014,Archie Twitchell,Salesman at Men's Shop,62,Actor
43014,Yvette Vickers,Giggling Girl on Phone at Party,62,Actress
43014,Edward Wahrman,Camera Assistant,62,Camera and Electrical Department
43014,Jack Warden,Party Guest,62,Actor
43014,Henry Wilcoxon,Actor on DeMille's 'Samson & Delilah' Set,62,Actor
4633694,Shameik Moore,Miles Morales,63,Actor
4633694,Jake Johnson,Peter B. Parker,63,Actor
4633694,Hailee Steinfeld,Gwen Stacy,63,Actress
4633694,Mahershala Ali,Uncle Aaron,63,Actor
4633694,Brian Tyree Henry,Jefferson Davis,63,Actor
4633694,Lily Tomlin,Aunt May,63,Actress
4633694,Luna Lauren Velez,Rio Morales,63,Actress
4633694,Zoë Kravitz,Mary Jane,63,Actress
4633694,John Mulaney,Spider-Ham,63,Writer
4633694,Kimiko Glenn,Peni Parker,63,Actress
4633694,Nicolas Cage,Spider-Man Noir,63,Actor
4633694,Kathryn Hahn,Doc Ock,63,Actress
4633694,Liev Schreiber,Wilson Fisk,63,Actor
4633694,Chris Pine,Peter Parker,63,Actor
4633694,Natalie Morales,Miss Calleros,63,Actress
4633694,Edwin R. Habacon,Brooklyn Visions Security Guard,63,Actor
4633694,Oscar Isaac,Interesting Person #1,63,Actor
4633694,Greta Lee,Interesting Person #2,63,Actress
4633694,Stan Lee,Stan,63,Producer
4633694,Jorma Taccone,Green Goblin,63,Writer
4633694,Joaquín Cosio,Scorpion,63,Actor
4633694,Marvin Jones III,Tombstone,63,Actor
4633694,Kim Yarbrough,Scientist In Cafeteria,63,Actress
4633694,Lake Bell,Vanessa Fisk,63,Actress
4633694,Jessica Mikayla,Brooklyn Friend,63,Actress
4633694,Gredel Berrios Calladine,Brooklyn Friend,63,Actor
4633694,Sarah D. Cole,Brooklyn Friend,63,Writer
4633694,Kelby Joseph,Brooklyn Friend,63,Actor
4633694,Mimi Davila,Brooklyn Visions Student,63,Actress
4633694,Claudia Choi,Brooklyn Visions Teacher,63,Actress
4633694,Melanie Haynes,Brooklyn Visions Teacher,63,Actress
4633694,Joseph Izzo,Brooklyn Visions Teacher,63,Producer
4633694,Nick Jaine,Brooklyn Visions Teacher,63,Actor
4633694,Muneeb Rehman,Brooklyn Visions Teacher,63,Actor
4633694,Carlos Zaragoza,Brooklyn Visions Teacher,63,Production Designer
4633694,Post Malone,Brooklyn Bystander,63,Music Artist
4633694,David Applebee,Additional Voices,63,Additional Crew
4633694,Juan Carlos Arvelo,Additional Voices,63,Actor
4633694,Adam Brown,Additional Voices,63,Production Manager
4633694,Jon Bruno,Additional Voices,63,Actor
4633694,Darcy Rose Byrnes,Additional Voices,63,Actress
4633694,Oscar Camacho,Additional Voices,63,Additional Crew
4633694,June Christopher,Additional Voices,63,Additional Crew
4633694,Alycia Cooper,Additional Voices,63,Actress
4633694,Michelle Jubilee Gonzalez,Additional Voices,63,Actress
4633694,Terrence Hardy,Additional Voices,63,Actor
4633694,Bridget Hoffman,Additional Voices,63,Actress
4633694,Rif Hutton,Additional Voices,63,Actor
4633694,Miguel Jiron,Additional Voices,63,Art Department
4633694,Harrison Knight,Additional Voices,63,Actor
4633694,Lex Lang,Additional Voices,63,Actor
4633694,Donna Lynn Leavy,Additional Voices,63,Actress
4633694,Andrew Leviton,Additional Voices,63,Editorial Department
4633694,Caitlin McKenna,Additional Voices,63,Casting Department
4633694,Scott Menville,Additional Voices,63,Actor
4633694,Christopher Miller,Additional Voices,63,Producer
4633694,Arthur Ortiz,Additional Voices,63,Additional Crew
4633694,Juan Pacheco,Additional Voices,63,Additional Crew
4633694,Devika Parikh,Additional Voices,63,Actress
4633694,Shakira Ja'nai Paye,Additional Voices,63,Actress
4633694,Courtney Peldon,Additional Voices,63,Talent Agent
4633694,Chrystee Pharris,Additional Voices,63,Actress
4633694,Jacqueline Pinol,Additional Voices,63,Actress
4633694,Juan Pope,Additional Voices,63,Additional Crew
4633694,Al Rodrigo,Additional Voices,63,Actor
4633694,Joseph Sanfelippo,Additional Voices,63,Actor
4633694,Justin Shenkarow,Additional Voices,63,Actor
4633694,Dennis Singletary,Additional Voices,63,Additional Crew
4633694,Warren Sroka,Additional Voices,63,Actor
4633694,Melissa Sturm,Additional Voices,63,Actress
4633694,Holly Walker,Additional Voices,63,Writer
4633694,Jason Linere-White,Additional Voices,63,Actor
4633694,Ruby Zalduondo,Additional Voices,63,Additional Crew
4633694,Ruth Zalduondo,Additional Voices,63,Actress
50825,Kirk Douglas,Col. Dax,64,Actor
50825,Ralph Meeker,Cpl. Philippe Paris,64,Actor
50825,Adolphe Menjou,Gen. George Broulard,64,Actor
50825,George Macready,Gen. Paul Mireau,64,Actor
50825,Wayne Morris,Lt. Roget,64,Actor
50825,Richard Anderson,Maj. Saint-Auban,64,Actor
50825,Joe Turkel,Pvt. Pierre Arnaud,64,Actor
50825,Christiane Kubrick,German Singer,64,Actress
50825,Jerry Hausner,Proprietor of Cafe,64,Actor
50825,Peter Capell,Narrator of Opening Sequence,64,Actor
50825,Emile Meyer,Father Dupree,64,Actor
50825,Bert Freed,Sgt. Boulanger,64,Actor
50825,Kem Dibbs,Pvt. Lejeune,64,Actor
50825,Timothy Carey,Pvt. Maurice Ferol,64,Actor
50825,Fred Bell,Shell-Shocked Soldier,64,Actor
50825,John Stein,Capt. Rousseau - Battery Commander,64,Actor
50825,Harold Benedict,Capt. Nichols - Artillery Spotter,64,Actor
50825,Leon Briggs,Capt. Sancy,64,Additional Crew
50825,Paul Bös,Maj. Gouderc,64,Actor
50825,Herbert Ellis,Small Role,64,Actor
50825,Wally Friedrichs,Col. De Guerville,64,Actor
50825,Halder Hanson,Doctor,64,Actor
50825,James B. Harris,Private in the Attack,64,Producer
50825,Rolf Kralovitz,K.P.,64,Actor
50825,Ira Moore,Capt. Renouart,64,Actor
50825,Marshall Rainer,Pvt. Duval,64,Actor
50825,Roger Vagnoid,Cafe Owner,64,Actor
51201,Tyrone Power,Leonard Vole,65,Actor
51201,Marlene Dietrich,Christine,65,Actress
51201,Charles Laughton,Sir Wilfrid Robarts,65,Actor
51201,Elsa Lanchester,Miss Plimsoll,65,Actress
51201,John Williams,Brogan-Moore,65,Actor
51201,Henry Daniell,Mayhew,65,Actor
51201,Ian Wolfe,Carter,65,Actor
51201,Torin Thatcher,Mr. Myers,65,Actor
51201,Norma Varden,Mrs. Emily Jane French,65,Actress
51201,Una O'Connor,Janet MacKenzie,65,Actress
51201,Francis Compton,Judge,65,Actor
51201,Philip Tonge,Inspector Hearne,65,Actor
51201,Ruta Lee,Diana,65,Actress
51201,Patrick Aherne,Court Officer,65,Actor
51201,Don Ames,Bar Patron,65,Actor
51201,Larry Arnold,Courtroom Spectator,65,Actor
51201,Walter Bacon,Bar Patron,65,Actor
51201,Eddie Baker,Courtroom Spectator,65,Actor
51201,Benjie Bancroft,Courtroom Spectator,65,Actor
51201,John Barton,Courtroom Spectator,65,Actor
51201,Brandon Beach,Juror,65,Actor
51201,Arline Bletcher,Courtroom Spectator,65,Actress
51201,Danny Borzage,Courtroom Spectator,65,Actor
51201,Tex Brodus,Courtroom Spectator,65,Actor
51201,George Bruggeman,Courtroom Spectator,65,Actor
51201,George Calliga,Courtroom Spectator,65,Actor
51201,Steve Carruthers,Barrister,65,Actor
51201,Albert Cavens,Courtroom Spectator,65,Actor
51201,Oliver Cross,Courtroom Spectator,65,Actor
51201,Harry Denny,Juror,65,Actor
51201,Helen Dickson,Courtoom Spectator,65,Actress
51201,Minta Durfee,Courtroom Spectator,65,Actress
51201,Marjorie Eaton,Miss O'Brien,65,Actress
51201,Ella Ethridge,Courtroom Spectator,65,Actress
51201,Franklyn Farnum,Barrister,65,Actor
51201,Bess Flowers,Courtroom Spectator,65,Actress
51201,Joe Gilbert,Courtroom Spectator,65,Actor
51201,Herschel Graham,Courtroom Spectator,65,Actor
51201,Marion Gray,Courtroom Spectator,65,Actress
51201,Stuart Hall,Courtroom Spectator,65,Actor
51201,Harlan Hoagland,Juror,65,Actor
51201,Art Howard,Courtroom Spectator,65,Actor
51201,Michael Jeffers,Cafe Patron,65,Actor
51201,Colin Kenny,Jury Foreman,65,Actor
51201,Philip Kieffer,Juror,65,Actor
51201,Paul Kruger,Courtroom Spectator,65,Actor
51201,Jeanne Lafayette,Courtroom Spectator,65,Actress
51201,Carl M. Leviness,Courtroom Spectator,65,Actor
51201,Robert Locke Lorraine,Courtroom Spectator,65,Actor
51201,Wilbur Mack,Courtroom Spectator,65,Actor
51201,Thomas Martin,Bailiff,65,Actor
51201,Frank McLure,Court Officer,65,Actor
51201,Hans Moebus,Bailiff,65,Actor
51201,Ottola Nesmith,Miss Johnson,65,Actress
51201,William H. O'Brien,Barrister,65,Actor
51201,Monty O'Grady,Courtroom Spectator,65,Actor
51201,J. Pat O'Malley,Shorts Salesman,65,Actor
51201,Paul Palmer,Bailiff,65,Actor
51201,George Pelling,Minor Role,65,Actor
51201,Paul Power,Courtroom Spectator,65,Actor
51201,Jack Raine,Doctor,65,Actor
51201,Bill Raisch,Bar Patron,65,Actor
51201,Fred Rapport,Juror,65,Actor
51201,Anthony Redondo,Courtroom Spectator,65,Actor
51201,Mitchell Rhein,Courtroom Spectator,65,Actor
51201,Leoda Richards,Hat Shop Saleslady,65,Actress
51201,Al Roberts,Bar Patron,65,Actor
51201,Molly Roden,Miss McHugh,65,Actress
51201,John Roy,Courtroom Spectator,65,Actor
51201,Buck Russell,Courtroom Spectator,65,Actor
51201,Jeffrey Sayre,Clerk at Old Bailey,65,Actor
51201,Norbert Schiller,Spotlight Operator in German Cafe,65,Actor
51201,Bill Scully,Bailiff,65,Actor
51201,Scott Seaton,Courtroom Spectator,65,Actor
51201,Lucile Sewall,Courtroom Spectator,65,Actress
51201,Reginald Simpson,Courtroom Spectator,65,Actor
51201,Leslie Sketchley,Bailiff,65,Actor
51201,Edna Smith,Courtroom Spectator,65,Actress
51201,Cap Somers,Courtroom Spectator,65,Actor
51201,Bert Stevens,Courtroom Spectator,65,Actor
51201,Arthur Tovey,Courtroom Spectator,65,Actor
51201,Glen Walters,Courtroom Spectator,65,Actress
51201,Ben Wright,Barrister Reading Charges,65,Actor
81505,Jack Nicholson,Jack Torrance,66,Actor
81505,Shelley Duvall,Wendy Torrance,66,Actress
81505,Danny Lloyd,Danny,66,Actor
81505,Scatman Crothers,Hallorann,66,Actor
81505,Barry Nelson,Ullman,66,Actor
81505,Philip Stone,Grady,66,Actor
81505,Joe Turkel,Lloyd,66,Actor
81505,Anne Jackson,Doctor,66,Actress
81505,Tony Burton,Durkin,66,Actor
81505,Lia Beldam,Young Woman in Bath,66,Actress
81505,Billie Gibson,Old Woman in Bath,66,Actress
81505,Barry Dennen,Watson,66,Actor
81505,David Baxt,Forest Ranger 1,66,Actor
81505,Manning Redwood,Forest Ranger 2,66,Actor
81505,Lisa Burns,Grady Daughter,66,Actress
81505,Louise Burns,Grady Daughter,66,Actress
81505,Robin Pappas,Nurse,66,Actress
81505,Alison Coleridge,Secretary,66,Actress
81505,Burnell Tucker,Police officer guarding Wendy's room in Hospital,66,Actor
81505,Jana Shelden,Stewardess,66,Actress
81505,Kate Phelps,Receptionist,66,Actress
81505,Norman Gay,Injured Guest,66,Actor
81505,Linda Lou Allen,Ballroom Extra,66,Actress
81505,Claire Allison,Ballroom Extra,66,Actress
81505,Olga Anthony,Ballroom Extra,66,Actress
81505,Tanya Bader,Ballroom Extra,66,Actress
81505,Susan Baker,Ballroom Extra,66,Actress
81505,Anne Balyon,Nurse,66,Actress
81505,Lindy Benson,Ballroom Extra,66,Actress
81505,Anna Bergman,Ballroom Extra,66,Actress
81505,Gail Berle,Ballroom Extra,66,Actress
81505,Vivi Broome,Ballroom Extra,66,Actress
81505,Charlie Brown,Ballroom Extra,66,Actress
81505,Judy Buxton,Ballroom Extra,66,Actress
81505,Malou Cartwright,Ballroom Extra,66,Actress
81505,Pauline Chamberlain,Woman in Black Gown in Ballroom (Walking Behind Jack Torrance),66,Actress
81505,Christine,Ballroom Extra,66,Actress
81505,Ina Clare,Ballroom Dancer,66,Actress
81505,Sally Clark,Ballroom Extra,66,Actress
81505,Maurice Connor,Ranger 1.A,66,Actor
81505,Jackie Coote,Ballroom Extra,66,Actress
81505,Maxwell Craig,Ballroom Dancer,66,Actor
81505,Erica Creer,Ballroom Extra,66,Actress
81505,Decima Delaney,Rangers' Secretary,66,Actress
81505,Denise Denny,Ballroom Extra,66,Actress
81505,Paul Desbois,Hotel Porter,66,Actor
81505,Polly Elles,Ballroom Extra,66,Actress
81505,Shirley English,Ranger Extra,66,Actress
81505,Debbie Fallender,Ballroom Extra,66,Actress
81505,Michele First,Ballroom Extra,66,Actress
81505,Lynda Fisher,Ballroom Lady,66,Actress
81505,Lucy Fleming,Ballroom Extra,66,Actress
81505,Helen Gill,Ballroom Extra,66,Actress
81505,Charlie Gray,Ballroom Guest,66,Actor
81505,Aidan Harrington,Man Sitting in Hotel Lobby,66,Actor
81505,Alan Harris,Ballroom Dancer,66,Actor
81505,George Holdcroft,Ballroom Dancer,66,Actor
81505,Barrie Holland,Man in Hotel Lobby,66,Actor
81505,Christel Holst,Ballroom Extra,66,Actress
81505,Beulah Hughes,Ballroom Extra,66,Actress
81505,Maggie Hunt,Ballroom Extra,66,Actress
81505,Lorraine Irish,Ballroom Extra,66,Actress
81505,Michele Ivan-Zadeh,Ballroom Extra,66,Actress
81505,Jennifer Ivey,Ballroom Extra,66,Actress
81505,Azizi Johari,Picture model in Halloranns apartment,66,Actress
81505,Susie Jüül,Ballroom Extra,66,Actress
81505,Beverley Keys,Woman Walking Downstairs of Overlook Hotel,66,Actress
81505,Christiane Kubrick,Gold Room Ghost,66,Actress
81505,Vivian Kubrick,Smoking Guest on Ballroom Couch,66,Actress
81505,Kari Lai,Ballroom Extra,66,Actress
81505,Evelyn Lami,Ballroom Extra,66,Actress
81505,Michael Leader,Ranger 2.A,66,Actor
81505,Kay Leary,Ballroom Extra,66,Actress
81505,Chai Lee,Ballroom Extra,66,Actress
81505,Aileen Lewis,Woman in Hotel Lobby,66,Actress
81505,Laura Lewis,Ballroom Extra,66,Actress
81505,Janet Love,Ballroom Extra,66,Actress
81505,Bertha Lynn,TV Newscaster,66,Actress
81505,Derek Lyons,Hotel Bellhop,66,Actor
81505,Jane Massey,Ballroom Extra,66,Actress
81505,Karen Mayo-Chandler,Ballroom Extra,66,Actress
81505,Peter McNamara,Dinner Guest,66,Actor
81505,Ann Michelle,Ballroom Extra,66,Actress
81505,Vicki Michelle,Ballroom Extra,66,Actress
81505,Sue Moxley,Ballroom Extra,66,Actress
81505,Cathy Munroe,Hotel Worker,66,Actress
81505,Stuart Myers,Ballroom Guest,66,Actor
81505,Eddie O'Dea,Roger - Man in Bear Suit,66,Actor
81505,Jennifer O'Neill,Dorothy,66,Actress
81505,Rene Paloma,Ballroom Extra,66,Actress
81505,Chris Parsons,Dinner Guest,66,Actor
81505,Glenn Rinker,TV Anchorman Glenn Rinker,66,Unknown
81505,Jane Rochele,Ballroom Extra,66,Actress
81505,Evan Ross,Man in Lobby,66,Actor
81505,Jane Rushton,Ballroom Extra,66,Actress
81505,Suzette Sangallo,Ballroom Extra,66,Actress
81505,Bunny Seaman,Old Woman in Ballroom (Walking Behind Jack Torrance),66,Actress
81505,Sandra Soames,Ballroom Extra,66,Actress
81505,Guy Standeven,Ballroom Guest,66,Actor
81505,Reg Thomason,Ballroom Guest,66,Actor
81505,Brian V. Towns,Horace (Harry) Derwent - Roger's Lover,66,Actor
81505,Nola Treloar,Ballroom Extra,66,Actress
81505,Vanya,Ballroom Extra,66,Actress
81505,Christine Viera,Ballroom Extra,66,Actress
81505,Claire Villeneuve,Ballroom Extra,66,Actress
81505,Kersti Vitali,Gold Room Ghost,66,Costume Designer
81505,Kitty Wilkinson,Ballroom Extra,66,Actress
81505,Kira Zurawska,Ballroom Extra beside Vivian Kubrick on Couch,66,Director
32553,Charles Chaplin,Hynkel - Dictator of Tomania,67,Writer
32553,Jack Oakie,Napaloni - Dictator of Bacteria,67,Actor
32553,Reginald Gardiner,Schultz,67,Actor
32553,Henry Daniell,Garbitsch,67,Actor
32553,Billy Gilbert,Herring,67,Actor
32553,Grace Hayle,Madame Napaloni,67,Actress
32553,Carter DeHaven,Bacterian Ambassador,67,Actor
32553,Paulette Goddard,Hannah,67,Actress
32553,Maurice Moscovitch,Mr. Jaeckel,67,Actor
32553,Emma Dunn,Mrs. Jaeckel,67,Actress
32553,Bernard Gorcey,Mr. Mann,67,Actor
32553,Paul Weigel,Mr. Agar,67,Actor
32553,Chester Conklin,Barber's Customer,67,Actor
32553,Esther Michelson,Jewish Woman,67,Actress
32553,Hank Mann,Storm Trooper Stealing Fruit,67,Actor
32553,Florence Wright,Blonde Secretary,67,Actress
32553,Eddie Gribbon,Tomanian Storm Trooper,67,Actor
32553,Rudolph Anders,Tomanian Commandant at Osterlich,67,Actor
32553,Eddie Dunn,Whitewashed Storm Trooper,67,Actor
32553,Nita Pike,Secretary,67,Actress
32553,George Lynn,Commander of Storm Troopers,67,Actor
32553,Wheeler Dryden,Heinrich Schtick - Translator,67,Actor
32553,John Alban,Ball Guest,67,Actor
32553,Fred Aldrich,Soldier,67,Actor
32553,Richard Alexander,Tomainian Prison Guard in 1918,67,Actor
32553,Sig Arno,Compact Parachute Inventor,67,Actor
32553,William Arnold,Tomanian Officer,67,Actor
32553,Walter Bacon,Storm Trooper,67,Actor
32553,Brandon Beach,Doctor,67,Actor
32553,Joe Bordeaux,Ghetto Extra,67,Actor
32553,Chet Brandenburg,Soldier,67,Actor
32553,Don Brodie,Reporter from International Press,67,Actor
32553,James Carlisle,Ball Guest,67,Actor
32553,Tom Coleman,Guard,67,Actor
32553,Hans Conried,Undetermined Role,67,Actor
32553,Gino Corrado,Sculptor,67,Actor
32553,Oliver Cross,Ball Guest,67,Actor
32553,John Davidson,Hospital Superintendent,67,Actor
32553,Max Davidson,Jewish Man,67,Actor
32553,Lew Davis,Hospital Orderly,67,Actor
32553,Francis Ernest Drake,Storm Trooper,67,Actor
32553,Pat Flaherty,Friendly Storm Trooper,67,Actor
32553,Bud Geary,Storm Trooper,67,Actor
32553,Jack Gordon,Soldier,67,Actor
32553,Herschel Graham,Soldier,67,Actor
32553,Sam Harris,Officer,67,Actor
32553,Eddie Hart,Policeman,67,Actor
32553,Leyland Hodgson,Big Bertha Gunnery Officer,67,Actor
32553,William Irving,Man Seated on Bed,67,Actor
32553,Charles Irwin,Banquet Butler,67,Actor
32553,Ethelreda Leopold,Blonde Secretary,67,Actress
32553,Clyde McLeod,Soldier,67,Actor
32553,Russell Meeker,Ball Guest,67,Actor
32553,Torben Meyer,Bald Barbershop Customer,67,Actor
32553,Jules Michelson,Man in Ghetto,67,Make-Up Department
32553,Bert Moorhouse,Hynkel's Staff Officer,67,Actor
32553,George Nardelli,Soldier,67,Actor
32553,Nellie V. Nichols,Jewish Woman,67,Actress
32553,Manuel París,Ball Guest,67,Actor
32553,Jack Perrin,Jewish Man,67,Actor
32553,Alexander Pollard,Servant,67,Actor
32553,Lucien Prival,Storm Trooper Officer,67,Actor
32553,John Rice,Storm Trooper,67,Actor
32553,Cyril Ring,Officer Extra,67,Actor
32553,Wyn Ritchie Evans,Woman in Crowd,67,Actress
32553,Henry Roquemore,Soldier,67,Actor
32553,Tiny Sandford,Soldier in 1918 Tomainia,67,Actor
32553,Francesca Santoro,Aggie,67,Actress
32553,Hans Schumm,Soldier,67,Actor
32553,Harry Semels,Jewish Fruit Stand Proprietor,67,Actor
32553,Count Stefenelli,Ball Guest,67,Actor
32553,Bert Stevens,Guard,67,Actor
32553,Charles Sullivan,Prison Guard,67,Actor
32553,Carl Voss,Officer,67,Actor
32553,Leonard Walker,Conductor,67,Actor
32553,Leo White,Hynkel's Barber,67,Actor
32553,Harry Wilson,Soldier in Field,67,Actor
2384920,Vikrant Massey,Manoj Sharma,68,Actor
2384920,Medha Shankr,Shraddha Joshi,68,Actress
2384920,Anant Joshi,Pritam Pandey,68,Actor
2384920,Anshuman Pushkar,Gaurinandan,68,Actor
2384920,Geeta Agrawal Sharma,Pushpa Sharma,68,Actress
2384920,Harish Khanna,Ramveer Sharma,68,Actor
2384920,Sarita Joshi,Manoj's Grandmother,68,Actress
2384920,Priyanshu Chatterjee,DSP Dushyant Singh,68,Actor
2384920,Vikas Divyakirti,Vikas Divyakirti,68,Actor
2384920,Abhishek Sengupta,Tutul,68,Actor
2384920,Triaksh Chhabra,[Kid] Rajni,68,Actor
2384920,Darius Chinoy,Mr. Solanki,68,Actor
2384920,Vijay Kumar Dogra,[Sundar] Agriculture Dept. Clerk,68,Actor
2384920,Fasi Khan,[Kishan] Shraddha's Housekeeper,68,Actor
2384920,Sam Mohan,Deep Mohan,68,Actor
2384920,Rahul Dev Shetty,Dr. Mehta,68,Actor
2384920,Suraj Naagar,Conductor on Gwalior Bus,68,Actor
2384920,Sanjay Bishnoi,Naval,68,Casting Department
2384920,Salim Siddiqui,Insp. Dilip Tomar,68,Actor
2384920,Shubham Somu Srivastava,Junior IAS Officer,68,Second Unit Director or Assistant Director
2384920,Sukumar Tudu,ASI Albel Singh,68,Actor
2384920,Perry Chhabra,Rajni Sharma,68,Actress
2384920,Rajeev Agarwal,Gwalior RS Canteen Owner,68,Actor
2384920,Dinesh Ahlawat,Village School Teacher,68,Actor
2384920,Deepak Arora,Dr. Yadav,68,Actor
2384920,Gurleen Arora,Zai Arora,68,Actress
2384920,Dev Chauhan,Agriculture Dept. Officer,68,Actor
2384920,Shikha Dubey,Bus Passenger,68,Actress
2384920,Deepak Gola,Constable at Police Station,68,Actor
2384920,Sonal Jha,Sharaddha's Mother,68,Actress
2384920,Radhika Joshi,Tanya,68,Actress
2384920,Neeraj Kalra,Shraddha's Father,68,Actor
2384920,Ajay Kaushik,Cow Buyer,68,Actor
2384920,Satish Kumar,Village Bus Conductor,68,Actor
2384920,Kumar Rahul,Kamlesh Sharma,68,Actor
2384920,Vijay Rajoria,Manager at Vidya Library,68,Actor
2384920,Vishal Rathore,Constable at Dushyant's Bungalow,68,Second Unit Director or Assistant Director
2384920,Rajeev Saxena,Helper at Pratiksha Coaching,68,Actor
2384920,Manoj Kumar Sharma,Conman at Police Station,68,Actor
2384920,Pankaj Sharma,Manager at Pratiksha Coaching,68,Actor
2384920,Bobby Singh,Village School Principal,68,Actor
2384920,Geeta Sodhi,Prof. Nagma Quereshi,68,Actress
2384920,Bhupendra Taneja,Caretaker at Vidya Library,68,Actor
90605,Sigourney Weaver,Ripley,69,Actress
90605,Carrie Henn,Newt,69,Actress
90605,Michael Biehn,Corporal Hicks,69,Actor
90605,Paul Reiser,Burke,69,Actor
90605,Lance Henriksen,Bishop,69,Actor
90605,Bill Paxton,Private Hudson,69,Actor
90605,William Hope,Lieutenant Gorman,69,Actor
90605,Jenette Goldstein,Private Vasquez,69,Actress
90605,Al Matthews,Sergeant Apone,69,Actor
90605,Mark Rolston,Private Drake,69,Actor
90605,Ricco Ross,Private Frost,69,Actor
90605,Colette Hiller,Corporal Ferro,69,Actress
90605,Daniel Kash,Private Spunkmeyer,69,Actor
90605,Cynthia Dale Scott,Corporal Dietrich,69,Actress
90605,Tip Tipping,Private Crowe,69,Stunts
90605,Trevor Steedman,Private Wierzbowski,69,Stunts
90605,Paul Maxwell,Van Leuwen,69,Actor
90605,Valerie Colgan,ECA Rep,69,Actress
90605,Alan Polonsky,Insurance Man,69,Actor
90605,Alibe Parsons,Med Tech,69,Actress
90605,Blain Fairman,Doctor,69,Actor
90605,Barbara Coles,Cocooned Woman,69,Actress
90605,Carl Toop,Alien Warrior,69,Actor
90605,John Lees,Power Loader Operator,69,Stunts
90605,William Armstrong,Lydecker,69,Actor
90605,Jay Benedict,Newt's Father,69,Actor
90605,Holly de Jong,Newt's Mother,69,Actress
90605,Christopher Henn,Newt's Brother,69,Actor
90605,Elizabeth Inglis,Amanda Ripley-Mclaren,69,Actress
90605,Mac McDonald,Simpson,69,Actor
90605,Stuart Milligan,Salvage Team Leader,69,Actor
90605,Eddie Powell,Alien Warrior,69,Stunts
90605,Bob Sherman,Salvage Team Leader,69,Actor
90605,Chris Webb,Alien Warrior,69,Stunts
90605,Paul Weston,Alien Warrior,69,Stunts
90605,Tom Woodruff Jr.,Salvager,69,Special Effects
361748,Brad Pitt,Lt. Aldo Raine,70,Producer
361748,Mélanie Laurent,Shosanna Dreyfus,70,Actress
361748,Christoph Waltz,Col. Hans Landa,70,Actor
361748,Eli Roth,Sgt. Donny Donowitz,70,Director
361748,Michael Fassbender,Lt. Archie Hicox,70,Actor
361748,Diane Kruger,Bridget von Hammersmark,70,Actress
